activity_year_x,upper,tax_id,agency_code_x,id_2017,respondent_rssd,respondent_name_x,respondent_state_x,respondent_city_x,assets,other_lender_code,parent_rssd,parent_name,topholder_rssd,topholder_name,activity_year_y,calendar_quarter,lei,agency_code_y,respondent_name_y,respondent_state_y,respondent_city_y,respondent_zip_code,lar_count
2021,549300NGNH7M36LP4583,11-1553555,1,29878,29878,Maspeth Federal Savings and Loan Association,NY,New York,1962953,0,-1,,-1,,2021,4,549300NGNH7M36LP4583,1,MASPETH FEDERAL SAVINGS AND LOAN ASSOCIATION,NY,MASPETH,11378,215
2021,549300SXT4VBB68QCC26,35-0702986,5,275590,275590,TEACHERS CREDIT UNION,IN,South Bend,3348046,0,-1,,-1,,2021,4,549300SXT4VBB68QCC26,5,TEACHERS CREDIT UNION,IN,SOUTH BEND,46601,6218
2021,549300OULGV8ZW0JV320,61-0262618,1,647218,647218,Cumberland Valley National Bank & Trust Company,KY,East Bernstadt,518388,0,1071463,,1071463,CUMBERLAND VALLEY FINANCIAL CORPORATION,2021,4,549300OULGV8ZW0JV320,1,Cumberland Valley National Bank & Trust Co,KY,London,40743,382
2021,549300O2WI1UYPLRU579,02-0187470,3,670878,670878,Salem Co-Operative Bank,NH,Salem,453807,0,-1,,-1,,2021,4,549300O2WI1UYPLRU579,3,Salem Co-operative Bank,NH,Salem,03079,261
2021,549300DNUPSQ3UW3EM09,74-0588337,2,623454,623454,The Bank & Trust,TX,Del Rio,416746,0,1105014,,1105014,"WESTEX BANCORP, INC.",2021,4,549300DNUPSQ3UW3EM09,2,"The Bank & Trust, s.s.b.",TX,Del Rio,78840,241
2021,549300F6Y1YO2YXN6135,27-1438405,7,27-1438405,-1,REDWOOD RESIDENTIAL ACQUISITION CORPORATION,DE,WILMINGTON,-1,3,-1,,-1,,2021,4,549300F6Y1YO2YXN6135,7,Redwood Residential Acquisition Corp,CA,Mill Valley,94941,15222
2021,254900GZAWIVGN884M22,58-0206260,3,300933,300933,PLANTERS FIRST BANK,GA,Hawkinsville,310555,-1,1081136,,1081136,PLANTERS FIRST BANCORP,2021,4,254900GZAWIVGN884M22,3,PLANTERS FIRST BANK,GA,CORDELE,31015,115
2021,5493007KXIK81MVSXW19,46-3885064,7,,-1,CAL MUTUAL INC,CA,TEMECULA,-1,3,-1,,-1,,2021,4,5493007KXIK81MVSXW19,7,Cal Mutual Inc,CA,Temecula,92590,12
2021,549300MPGZVO0YIGL418,82-0230779,5,141789,141789,IDAHO STATE UNIVERSITY,ID,Pocatello,239401,0,-1,,-1,,2021,4,549300MPGZVO0YIGL418,5,Lookout Credit Union,ID,Pocatello,83201,443
2021,9LIMABRJ9VPV74PBJB17,36-3909363,1,2119773,2119773,Hinsdale Bank & Trust Company,IL,Hinsdale,3306788,0,2260406,,2260406,WINTRUST FINANCIAL CORPORATION,2021,4,9LIMABRJ9VPV74PBJB17,1,"Hinsdale Bank & Trust, N.A.",IL,Rosemont,60018,211
2021,549300QSUEE20YO86W39,33-1050584,7,,-1,Specialized Loan Servicing LLC,,,-1,3,-1,,-1,,2021,4,549300QSUEE20YO86W39,7,Specialized Loan Servicing LLC,CO,Greenwood Village,80111,1115
2021,254900D4M439MIWMBX82,75-0905956,5,770693,770693,Cooperative Teachers Credit Union,TX,Tyler,114192,0,-1,,-1,,2021,4,254900D4M439MIWMBX82,5,COOP TEACHERS CREDIT UNION,TX,TYLER,75701,144
2021,549300RFSMIRUODUVW59,81-0192860,2,659855,659855,First Interstate Bank,MT,Billings,14582546,0,1123670,,1123670,"FIRST INTERSTATE BANCSYSTEM, INC.",2021,4,549300RFSMIRUODUVW59,2,FIRST INTERSTATE BANK,MT,BILLINGS,59101,9530
2021,254900OYJ23M4J7IJI76,63-0500013,5,806284,806284,ACIPCO Federal Credit Union,AL,Birmingham,159843,0,-1,,-1,,2021,4,254900OYJ23M4J7IJI76,5,ACIPCO FEDERAL CREDIT UNION,AL,BIRMINGHAM,35202,161
2021,254900TTMRDRR2EQSI59,39-6050488,5,854995,854995,Firefighters Credit Union,WI,La Crosse,89556,0,-1,,-1,,2021,4,254900TTMRDRR2EQSI59,5,FIREFIGHTERS CREDIT UNION,WI,ONALASKA,54650,208
2021,549300DQMFK1KT7KEB48,03-0365685,3,2947369,2947369,"NORTHEAST HOME LOAN, LLC",VT,ST JOHNSBURY,-1,2,-1,,2337081,PASSUMPSIC BANCORP,2021,4,549300DQMFK1KT7KEB48,3,"NORTHEAST HOME LOAN, LLC",NH,WEST CHESTERFIELD,03466,1664
2021,254900RO87UFWPI72M63,39-0269470,5,914796,914796,First Community CU of Beloit,WI,Beloit,-1,0,-1,,-1,,2021,4,254900RO87UFWPI72M63,5,First Community Credit Union,WI,Beloit,53511,528
2021,549300YB1H2FRI6JPM51,38-1215360,5,651596,651596,LAKE MICHIGAN CREDIT UNION,MI,Grand Rapids,6863398,0,-1,,-1,,2021,4,549300YB1H2FRI6JPM51,5,Lake Michigan Credit Union,MI,Grand Rapids,49501-2848,31010
2021,549300UE4FFDNV7ELD54,74-6050582,5,719496,719496,SCHLUMBERGER EMPLOYEES CREDIT UNION,TX,Sugar Land,830264,0,-1,,-1,,2021,4,549300UE4FFDNV7ELD54,5,Melanie Aguilar,TX,Sugar Land,77478,158
2021,5493008UZWYHK74O4341,15-0476885,5,83085,83085,GPO Federal Credit Union,NY,New Hartford,309144,0,-1,,-1,,2021,4,5493008UZWYHK74O4341,5,GPO Federal Credit Union,NY,New Hartford,13413,436
2021,549300L36QZWPHM6FP31,95-2868024,3,933966,933966,Citizens Business Bank,CA,Ontario,11279433,0,1029222,,1029222,CVB FINANCIAL CORP.,2021,4,549300L36QZWPHM6FP31,3,Citizens Business Bank,CA,Ontario,91764,217
2021,549300DLHIZLJ7617Q04,74-0557930,3,261360,261360,Citizens State Bank,TX,Somerville,653894,0,2147235,,2100089,"C.S.B. BANCSHARES, INC.",2021,4,549300DLHIZLJ7617Q04,3,CITIZENS STATE BANK,TX,SOMERVILLE,77879,374
2021,549300VCTY2YYCLCZI32,57-0159980,3,457426,457426,Enterprise Bank of South Carolina,SC,Ehrhardt,338619,0,-1,,-1,,2021,4,549300VCTY2YYCLCZI32,3,ENTERPRISE BANK OF SC,SC,Ehrhardt,29081,179
2021,549300YOCINIK5RN6R57,43-0548125,5,993090,993090,Gateway Metro Federal Credit Union,IL,Shiloh,177584,0,-1,,-1,,2021,4,549300YOCINIK5RN6R57,5,Gateway Metro Federal Credit U,MO,Saint Louis,63101,2
2021,549300LLQD0X2OTG0Y27,05-0283864,1,724904,724904,"Home Loan Investment Bank, F.S.B.",RI,Warwick,346188,0,3834822,,5278411,JAMESTOWN TRUST#3,2021,4,549300LLQD0X2OTG0Y27,1,Home Loan Investment Bank,RI,Warwick,02886,3178
2021,549300K0ZDYG8YJZ3L95,82-2922475,1,897170,897170,Ponce Bank,NY,New York,1051663,0,5115525,,5115468,PONCE BANK MUTUAL HOLDING COMPANY,2021,4,549300K0ZDYG8YJZ3L95,1,PONCE BANK,NY,BRONX,10462,104
2021,25490039D55J3ZL21O72,31-1064236,7,3837421,3837421,"SIBCY CLINE MORTGAGE SERVICES, INC.",OH,CINCINNATI,-1,3,-1,,-1,,2021,4,25490039D55J3ZL21O72,7,"Sibcy Cline Mortgage Services, Inc.",OH,Cincinnati,45236,953
2021,967600K0JD6JIELVRF39,95-2310881,5,622185,622185,Chaffey Federal Credit Union,CA,Upland,156765,0,-1,,-1,,2021,4,967600K0JD6JIELVRF39,5,Chaffey Federal Credit Union,CA,Upland,91786,54
2021,254900NGUH2O9FB6AZ22,94-1238646,5,617882,617882,Valley First Credit Union,CA,Modesto,603790,0,-1,,-1,,2021,4,254900NGUH2O9FB6AZ22,5,Valley First Credit Union,CA,Modesto,95350,417
2021,5493008TK613NXC2EN84,22-0780922,3,797775,797775,Blue Foundry Bank,NJ,Rutherford,1838778,0,2835523,,2835514,"BLUE FOUNDRY, MHC",2021,4,5493008TK613NXC2EN84,3,BLUE FOUNDRY BANK,GA,ATLANTA,30348-5158,497
2021,254900TO7P4MVLV70225,36-2483165,1,465038,465038,First National Bank of Brookfield,IL,Brookfield,212479,0,-1,,-1,,2021,4,254900TO7P4MVLV70225,1,FIRST NATIONAL BANK OF BROOKFIELD,IL,BROOKFIELD,60513,329
2021,549300GKNMX0ZXKVPE54,71-0054330,2,12946,12946,Farmers Bank & Trust Company,AR,Magnolia,1724820,0,1135413,,1135413,MAGNOLIA BANKING CORPORATION,2021,4,549300GKNMX0ZXKVPE54,2,FARMERS BANK & TRUST,AR,MAGNOLIA,71753,915
2021,549300JNTZTF40KCOF79,23-2479933,3,1216321,1216321,Republic Bank,PA,Philadelphia,3332457,0,1398807,,1398807,"REPUBLIC FIRST BANCORP, INC.",2021,4,549300JNTZTF40KCOF79,3,Republic First Bank,PA,Philadelphia,19102-2526,2752
2021,54930004MLYQ2HKUPN66,20-5066025,7,,-1,"TRISTAR FINANCE, INC.",WA,KIRKLAND,-1,3,-1,,-1,,2021,4,54930004MLYQ2HKUPN66,7,"TRISTAR FINANCE, INC",WA,KIRKLAND,98033-7355,838
2021,549300PJ8G3ECK1DQW27,58-0459665,1,,67870,TC FEDERAL BANK,GA,Thomasville,321758,0,-1,,-1,,2021,4,549300PJ8G3ECK1DQW27,1,TC Federal Bank,GA,Thomasville,31792,173
2021,549300W6J23SLH6AR815,36-1163912,5,630395,630395,GREAT LAKES,IL,Bannockburn,886238,0,-1,,-1,,2021,4,549300W6J23SLH6AR815,5,GREAT LAKES CREDIT UNION,IL,BANNOCKBURN,60015,1920
2021,549300XMCDBXHD84QD46,42-0126270,3,761543,761543,Ohnward Bank & Trust,IA,Cascade,280131,0,1200311,"OHNWARD BANCSHARES, INC.",1200311,"OHNWARD BANCSHARES, INC.",2021,4,549300XMCDBXHD84QD46,3,OHNWARD BANK AND TRUST,IA,CASCADE,52033-0611,553
2021,549300XZF8VZFNRNBW38,15-0523515,1,451273,451273,Geddes Federal Savings and Loan Association,NY,Syracuse,558762,0,-1,,-1,,2021,4,549300XZF8VZFNRNBW38,1,Geddes Federal Savings and Loan Association,NY,Syracuse,13219,626
2021,254900AG9OLNQOYN9650,39-0476365,3,524579,524579,"Great Midwest Bank, S.S.B.",WI,Brookfield,847794,0,-1,,-1,,2021,4,254900AG9OLNQOYN9650,3,Great Midwest Bank SSB,WI,Brookfield,53005,2009
2021,254900TFS12PFBK5FD47,31-4407749,5,448077,448077,TrueCore Federal Credit Union,OH,Newark,167817,0,-1,,-1,,2021,4,254900TFS12PFBK5FD47,5,TRUECORE FEDERAL CREDIT UNION,OH,NEWARK,43055,317
2021,5493005HN78XQ5US3306,72-0433983,5,229678,229678,CSE Federal Credit Union,LA,Lake Charles,336180,0,-1,,-1,,2021,4,5493005HN78XQ5US3306,5,CSE Federal Credit Union,LA,Sulphur,70665,125
2021,254900OCB5PJQMM6LU72,31-1640871,7,4877385,4877385,Western Ohio Mortgage Corporation,OH,Quincy,-1,3,-1,,-1,,2021,4,254900OCB5PJQMM6LU72,7,WESTERN OHIO MORTGAGE CORPORATION,OH,SIDNEY,45365,516
2021,254900BNG8F840A7LL14,41-2142273,7,,-1,Trust Mortgage Lending Corp,FL,Miami,-1,3,-1,,-1,,2021,4,254900BNG8F840A7LL14,7,TRUST MORTGAGE LENDING,FL,MIAMI,33166,17
2021,549300YKOCNDPE0N7X40,02-0187390,5,832694,832694,ST. MARY'S BANK,NH,Manchester,1045763,0,-1,,-1,,2021,4,549300YKOCNDPE0N7X40,5,ST. MARY'S BANK CU,NH,MANCHESTER,03103,3246
2021,549300ZKNH5TR7431V31,25-0640500,3,978622,978622,Mars Bank,PA,Mars,407656,0,4655266,,4655266,"MARS BANCORP, INC.",2021,4,549300ZKNH5TR7431V31,3,Mars Bank,PA,Mars,16046,521
2021,549300WB1KDYDW5IRX09,20-3586209,3,3384372,3384372,FortuneBank,MO,Arnold,199171,0,3384363,,3384363,FORTUNE FINANCIAL CORPORATION,2021,4,549300WB1KDYDW5IRX09,3,FORTUNEBANK,MO,ARNOLD,63010,80
2021,254900ZW2DR74NU0ZY74,82-0953703,5,82-0953703,-1,"Texas Mortgage Lending, LLC",TX,Austin,-1,3,-1,,-1,,2021,4,254900ZW2DR74NU0ZY74,5,"TEXAS MORTGAGE LENDING, LLC",TX,DALLAS,75251,3082
2021,5493004N9PMBSLEZOF16,16-1639437,7,3915105,3915105,"K. HOVNANIAN AMERICAN MORTGAGE, L.L.C.",NJ,Matawan,-1,3,-1,,-1,,2021,4,5493004N9PMBSLEZOF16,7,K. HOVNANIAN AMERICAN MORTGAGE,FL,BOYNTON BEACH,33426,5765
2021,N4662XQCE3KKIZ6EZS08,06-1213065,9,613307,613307,"People's United Bank, National Association",CT,Bridgeport,58343490,0,3650152,,3650152,"PEOPLE'S UNITED FINANCIAL, INC.",2021,4,N4662XQCE3KKIZ6EZS08,9,"People's United Bank, N.A.",CT,Bridgeport,06604,10694
2021,549300ZW96EO7YCGVV43,59-0500870,3,200435,200435,Wauchula State Bank,FL,Wauchula,724975,0,1081239,,1081239,CREWS BANKING CORPORATION,2021,4,549300ZW96EO7YCGVV43,3,Wauchula State Bank,FL,Wauchula,33873,338
2021,549300CEGZGHVQG0OD32,26-2593704,7,26-2593704,-1,BEST CAPITAL FUNDING,CA,Glendale,-1,3,-1,,-1,,2021,4,549300CEGZGHVQG0OD32,7,BEST CAPITAL FUNDING,CA,CHATSWORTH,91311,4282
2021,54930061YDWSR567KC82,81-2054111,3,635907,635907,Pentucket Bank,MA,Haverhill,808795,0,4933339,,4933320,"PENTUCKET BANK HOLDINGS, MHC",2021,4,54930061YDWSR567KC82,3,Pentucket Bank,MA,Haverhill,01830,435
2021,254900TZKHQ9DT85IC97,22-1267395,3,657178,657178,Schuyler Savings Bank,NJ,Kearny,120170,0,-1,,-1,,2021,4,254900TZKHQ9DT85IC97,3,Schuyler Savings Bank,NJ,Kearny,07032,85
2021,549300DZ25WXQZZ57J48,39-0634040,3,525549,525549,State Bank of Cross Plains,WI,Cross Plains,1322152,0,2336806,,2336806,"S.B.C.P. BANCORP, INC.",2021,4,549300DZ25WXQZZ57J48,3,State Bank of Cross Plains,WI,CROSS PLAINS,53528,1587
2021,549300EKCY4J7PC8WH77,27-0808153,7,,-1,MACKILLIE INCORPORATED,CA,CARMEL,-1,3,-1,,-1,,2021,4,549300EKCY4J7PC8WH77,7,Mackillie Inc,CA,Carmel,93923,165
2021,54930085YFG0F7C2GE23,54-0169450,2,991621,991621,Citizens Bank and Trust Company,VA,Blackstone,411643,0,3219474,,3219474,"CITIZENS BANCORP OF VIRGINIA, INC.",2021,4,54930085YFG0F7C2GE23,2,CITIZENS BANK & TRUST CO.,VA,BLACKSTONE,23824,146
2021,5493007VDBJSG0E0S678,41-1925607,7,4182632,4182632,"Tradition Mortgage, LLC",MN,Edina,-1,3,-1,,-1,,2021,4,5493007VDBJSG0E0S678,7,"TRADITION MORTGAGE, LLC",MN,LAKEVILLE,55435,5179
2021,549300Q1WJSOIS2FON98,87-0623581,7,3877379,3877379,"CITYWIDE HOME LOANS, LLC",UT,Salt Lake City,-1,3,-1,,-1,,2021,4,549300Q1WJSOIS2FON98,7,"CITYWIDE HOME LOANS, LLC",IL,CHICAGO,60613,9196
2021,549300KT5OWPGQKWUN86,20-2485875,7,4326847,4326847,"Semper Home Loans, Inc.",RI,PROVIDENCE,-1,3,-1,,-1,,2021,4,549300KT5OWPGQKWUN86,7,"Semper Home Loans, Inc",RI,Providence,02907,2427
2021,5493008YZRSEXRIR3I97,63-6046132,5,181383,181383,ALABAMA TEACHERS,AL,Gadsden,343754,0,-1,,-1,,2021,4,5493008YZRSEXRIR3I97,5,ALABAMA TEACHERS CREDIT UNION,AL,GADSDEN,35901,564
2021,5493004OB0KD7VERQW98,27-0349391,7,4437789,4437789,"INTERLINC MORTGAGE SERVICES, LLC",TX,HOUSTON,-1,3,-1,,-1,,2021,4,5493004OB0KD7VERQW98,7,"InterLinc Mortgage Services, LLC",TX,Houston,77086,13768
2021,01KWVG908KE7RKPTNP46,91-1299114,3,258771,258771,HomeStreet Bank,WA,Seattle,6771304,0,3843507,,3843507,"HOMESTREET, INC.",2021,4,01KWVG908KE7RKPTNP46,3,HomeStreet Bank,WA,Seattle,98101-2326,8774
2021,5493005ZSV53K4M63M18,14-1348251,5,519977,519977,HUDSON HERITAGE,NY,Middletown,435994,0,-1,,-1,,2021,4,5493005ZSV53K4M63M18,5,HERITAGE FINANCIAL CREDIT UNION,NY,MIDDLETOWN,10941,557
2021,549300I7M2M0Q6LCLA63,74-1260543,5,434593,434593,TEXAS DOW EMPLOYEES CREDIT UNION,TX,Lake Jackson,3609985,0,-1,,-1,,2021,4,549300I7M2M0Q6LCLA63,5,Texas Dow Employees Credit Union,TX,Lake Jackson,77566,3712
2021,25490091LXRCWGWGZ525,41-0840330,5,,-1,North Shore Federal Credit Union,MN,Silver Bay,-1,3,-1,,-1,,2021,4,25490091LXRCWGWGZ525,5,North Shore Federal Credit Union,MN,Silver Bay,55614,54
2021,549300ZSFNMHET4KE860,16-0754720,5,656872,656872,THE SUMMIT Federal Credit Union,NY,ROCHESTER,1000696,0,-1,,-1,,2021,4,549300ZSFNMHET4KE860,5,THE SUMMIT FEDERAL CREDIT UNION,NY,ROCHESTER,14626,2255
2021,254900NLUIQMYI2MW872,57-1064274,3,2728661,2728661,GrandSouth Bank,SC,Greenville,911487,0,2929833,,2929833,GRANDSOUTH BANCORPORATION,2021,4,254900NLUIQMYI2MW872,3,GrandSouth Bank,SC,Greenville,29607,169
2021,254900I3LJYL57NZ5H21,34-1436056,2,27614,27614,The Andover Bank,OH,Roaming Shores,427157,0,1071913,,1071913,"ANDOVER BANCORP, INC.",2021,4,254900I3LJYL57NZ5H21,2,The Andover Bank,OH,Andover,44003,751
2021,549300RMUJVUQYCW8836,03-0426496,3,3122994,3122994,Sanibel Captiva Community Bank,FL,Sanibel,450862,0,-1,,-1,,2021,4,549300RMUJVUQYCW8836,3,SANIBEL CAPTIVA COMMUNITY BANK,FL,SANIBEL,33957,355
2021,549300BDHZAV4ZQHQV19,87-0214471,5,656694,656694,GOLDENWEST,UT,Ogden,1742042,0,-1,,-1,,2021,4,549300BDHZAV4ZQHQV19,5,Goldenwest Federal Credit Union,UT,South Ogden,84403,9280
2021,549300KDKLGZFAT7RD25,42-0246810,3,,936640,Leighton State Bank,IA,Pella,186771,0,1137172,,1137172,LEIGHTON INVESTMENT COMPANY,2021,4,549300KDKLGZFAT7RD25,3,Leighton State Bank,IA,Pella,50219,148
2021,984500A1A8A91F8C4M93,73-6094636,5,414287,414287,Oklahoma Federal Credit Union,OK,Oklahoma City,140168,0,-1,,-1,,2021,4,984500A1A8A91F8C4M93,5,OKLAHOMA FEDERAL CREDIT UNION,OK,OKLAHOMA CITY,73105,28
2021,254900H6Q0VRU6MPSX83,75-6016747,5,744292,744292,AMERICA'S CREDIT UNION,TX,GARLAND,225376,0,-1,,-1,,2021,4,254900H6Q0VRU6MPSX83,5,AMERICA'S CREDIT UNION,TX,GARLAND,75042,123
2021,549300KPHGEE40YQXO21,95-1661138,5,772576,772576,FARMERS INSURANCE GROUP FEDERAL CREDIT UNION,CA,Burbank,1004417,0,-1,,-1,,2021,4,549300KPHGEE40YQXO21,5,FARMERS INSURANCE GROUP FCU,CA,BURBANK,91504,776
2021,5493008JDUT3R3K1LZ58,25-0393033,3,371924,371924,Community Bank,PA,Carmichaels,1319811,0,3333718,,3333718,"CB FINANCIAL SERVICES, INC.",2021,4,5493008JDUT3R3K1LZ58,3,Community Bank,PA,CARMICHAELS,15320,542
2021,549300VIRTE6O2776X89,55-0458073,5,827289,827289,BAYER HERITAGE,WV,Proctor,511023,0,-1,,-1,,2021,4,549300VIRTE6O2776X89,5,BAYER HFCU,WV,PROCTOR,26055,505
2021,549300FZ8E0GLIFFYB55,62-0992874,3,774132,774132,Volunteer State Bank,TN,Portland,766062,0,1080803,,1080803,"VOLUNTEER STATE BANCSHARES, INC.",2021,4,549300FZ8E0GLIFFYB55,3,Volunteer State Bank,TN,Portland,37148,288
2021,549300WHACUOETOKO184,58-0550806,3,921039,921039,First American Bank and Trust Company,GA,Athens,551508,0,1138188,,1138188,FIRST AMERICAN BANCORP,2021,4,549300WHACUOETOKO184,3,First American Bank,GA,Athens,30601,767
2021,549300C6TQAJABMFOR79,38-0481580,5,549992,549992,MICHIGAN FIRST CREDIT UNION,MI,Lathrup Village,980071,0,-1,,-1,,2021,4,549300C6TQAJABMFOR79,5,Michigan First Credit Union,MI,Lathrup Village,48076,2652
2021,549300LDX1HCIL448282,72-0124970,3,684455,684455,BOM Bank,LA,Natchitoches,506584,0,3203138,,3203138,"GRANT BANCSHARES, INC.",2021,4,549300LDX1HCIL448282,3,BOM Bank,LA,Montgomery,71454,242
2021,254900IHSG9OOX0DZH92,91-0684272,5,82891,82891,NorthWest Plus Credit Union,WA,Everett,211114,0,-1,,-1,,2021,4,254900IHSG9OOX0DZH92,5,NW Plus CU,WA,Everett,98201,214
2021,5493007ATUOSGE6PR745,56-0709417,5,161899,161899,WEYCO COMMUNITY CREDIT UNION,NC,Plymouth,71499,0,-1,,-1,,2021,4,5493007ATUOSGE6PR745,5,Weyco Community Credit Union,NC,Plymouth,27962,92
2021,549300XRGNVNCISU8Q79,52-0896021,5,767787,767787,Mid-Atlantic Federal Credit Union,MD,Germantown,327286,0,-1,,-1,,2021,4,549300XRGNVNCISU8Q79,5,Mid-Atlantic FCU,MD,Germantown,20874,398
2021,549300W4TWSN8U8TGD72,62-0123135,3,63733,63733,Citizens Bank of Lafayette,TN,Lafayette,941411,0,1140239,,1140239,"CITIZENS BANCORP INVESTMENT, INC.",2021,4,549300W4TWSN8U8TGD72,3,Citizens Bank of Lafayette,TN,Lafayette,37083,284
2021,549300O0SJ54M4D70R54,48-0570799,5,372695,372695,MERITRUST Federal Credit Union,KS,Wichita,1266155,0,-1,,-1,,2021,4,549300O0SJ54M4D70R54,5,MERITRUST FEDERAL CREDIT UNION,KS,WICHITA,67202,2720
2021,549300IY6RZNCBF0QZ14,48-0976372,1,354552,354552,Community National Bank,KS,Seneca,479520,0,1067532,,1067532,"COMMUNITY BANCSHARES, INC.",2021,4,549300IY6RZNCBF0QZ14,1,Community National Bank,KS,Seneca,66538,245
2021,549300NQA30MEKPQP417,52-0312970,2,506922,506922,Sandy Spring Bank,MD,Olney,8616347,0,1248304,,1248304,"SANDY SPRING BANCORP, INC.",2021,4,549300NQA30MEKPQP417,2,Sandy Spring Bank,MD,Columbia,21046,7039
2021,549300NVA07UVMZS8E14,85-0116621,5,475493,475493,RIO GRANDE,NM,Albuquerque,344782,0,-1,,-1,,2021,4,549300NVA07UVMZS8E14,5,Rio Grande Credit Union,NM,Albuquerque,87105-7402,228
2021,549300DAUXQ2DCY4H838,04-2802284,3,3868694,3868694,"HARBORONE MORTGAGE, LLC",MA,Boston,-1,2,40499,,-1,,2021,4,549300DAUXQ2DCY4H838,3,HarborOne Mortgage LLC,NH,MANCHESTER,03101,9895
2021,5493008OE5JXNTGWD962,64-0878155,1,2385514,2385514,"The First, A National Banking Association",MS,Hattiesburg,3934554,0,2385493,,2385493,"FIRST BANCSHARES, INC., THE",2021,4,5493008OE5JXNTGWD962,1,"The First, A National Banking Association",MS,Hattiesburg,39404,2174
2021,549300GHAXBE9Q7W9273,41-0318319,1,796572,796572,Home Federal Savings Bank,MN,Rochester,777069,0,2500719,,2500719,"HMN FINANCIAL, INC.",2021,4,549300GHAXBE9Q7W9273,1,Home Federal Savings Bank,MN,Rochester,55901,1639
2021,549300T8HS215KI8TH55,04-2764211,3,935308,935308,OneUnited Bank,MA,Boston,653951,0,-1,,-1,,2021,4,549300T8HS215KI8TH55,3,ONEUNITED BANK,MA,BOSTON,02110,179
2021,549300MUTFJQGRZJH019,04-2158611,5,556589,556589,CENTRAL ONE FEDERAL CREDIT UNION,MA,Shrewsbury,555898,0,-1,,-1,,2021,4,549300MUTFJQGRZJH019,5,Central One Federal Credit Union,MA,Shrewsbury,01545,525
2021,549300IH3DF6NS2IYJ30,74-1951016,5,,650889,FIRST SERVICE Credit Union,TX,Houston,759319,0,-1,,-1,,2021,4,549300IH3DF6NS2IYJ30,5,FIRST SERVICE CREDIT UNION,TX,HOUSTON,77084,336
2021,5493008L9O5NV7EAK360,84-0146595,5,283698,283698,BELLCO,CO,Greenwood Village,5171033,0,-1,,-1,,2021,4,5493008L9O5NV7EAK360,5,Bellco Credit Union,CO,Greenwood Village,80111,10013
2021,549300MXE3M1W481QB61,75-1249646,5,685797,685797,METRO MEDICAL CREDIT UNION,TX,Dallas,71790,0,-1,,-1,,2021,4,549300MXE3M1W481QB61,5,Metro Medical Credit Union,TX,Dallas,75247,14
2021,54930031G7ALOZB0HI92,74-1142857,5,164788,164788,BEACON,TX,La Porte,168976,0,-1,,-1,,2021,4,54930031G7ALOZB0HI92,5,Beacon Federal Credit Union,TX,La Porte,77581,75
2021,5493000RV6UQ52SVTV40,95-1644568,5,935072,935072,LBS FINANCIAL,CA,Westminster,1534623,0,-1,,-1,,2021,4,5493000RV6UQ52SVTV40,5,LBS FINANCIAL CREDIT UNION,CA,WESTMINSTER,92683,367
2021,5493004MTRF0ZV6FX998,73-0177597,1,459354,459354,The Central National Bank of Poteau,OK,Poteau,259838,0,1067411,,1067411,"CENTRAL BANCSHARES OF POTEAU, INC.",2021,4,5493004MTRF0ZV6FX998,1,Central National Bank,OK,Poteau,74953-0340,94
2021,549300HPQK71BCBQVT93,86-0107651,5,,-1,HUGHES FEDERAL CREDIT UNION,AZ,Tucson,-1,3,-1,,-1,,2021,4,549300HPQK71BCBQVT93,5,HUGHES FEDERAL CREDIT UNION,AZ,TUCSON,85705,1095
2021,54930017IQ4KPG7QW263,64-0341960,1,90177,90177,First Federal Savings and Loan Association,MS,Pascagoula,310390,0,-1,,-1,,2021,4,54930017IQ4KPG7QW263,1,First Federal Savings and Loan Association of Pascagoula - Moss Point,MS,Pascagoula,39567,422
2021,25490029YJHFABABT680,38-1395700,5,281890,281890,United Bay Community Credit Union,MI,Bay City,194477,0,-1,,-1,,2021,4,25490029YJHFABABT680,5,UNITED BAY COMMUNITY CU,MI,BAY CITY,48708,354
2021,5493000XC2Y1SLXRQP11,72-1591908,7,72-1591908,-1,"INFINITY EQUITY GROUP, INC.",CA,SACRAMENTO,-1,3,-1,,-1,,2021,4,5493000XC2Y1SLXRQP11,7,Omega Mortgage Group,CA,Redding,96002-0517,834
2021,549300WKXTUY0SWZNZ90,59-3378746,7,5019650,5019650,"AMERICAN NATIONWIDE MORTGAGE COMPANY, INC.",FL,TAMPA,-1,3,-1,,-1,,2021,4,549300WKXTUY0SWZNZ90,7,"American Nationwide Mortgage Company, Inc.",FL,Tampa,33624,899
2021,549300TK6RZQSFXZHV09,38-3092473,7,3871966,3871966,"MICHIGAN MUTUAL, INC.",MI,PORT HURON,-1,3,-1,,-1,,2021,4,549300TK6RZQSFXZHV09,7,"MICHIGAN MUTUAL, INC",MI,PORT HURON,48060,12875
2021,549300IOX9BEK4O4M683,81-3313999,7,81-3313999,-1,MISSION MORTGAGE LLC,DE,WILMINGTON,-1,3,-1,,-1,,2021,4,549300IOX9BEK4O4M683,7,MISSION MORTGAGE LLC,SC,GREENVILLE,29601,394
2021,5493007L4GYNO2PUBS09,38-3616059,7,3870428,3870428,"MEMBER FIRST MORTGAGE, LLC",MI,GRAND RAPIDS,-1,3,-1,,-1,,2021,4,5493007L4GYNO2PUBS09,7,"MEMBER FIRST MORTGAGE, LLC",MI,GRAND RAPIDS,49548,5703
